"ID","plotnr","treat","Date","height","diameter"
8700,"23","IL",2009-01-01,5.14,6.45
6137,"15","IL",2008-12-01,5.12,7.2
8733,"23","IL",2009-01-01,5.12,6.6
188,"1","IL",2008-10-01,5.11,6.32
4768,"11","IL",2009-01-01,5.11,8.2
303,"1","IL",2008-10-01,5.09,6.6
464,"1","IL",2008-04-01,5.07,4.91
343,"1","IL",2008-10-01,5.07,6.62
606,"1","IL",2008-10-01,5.07,6.83
275,"1","IL",2008-10-01,5.06,6.98
59,"1","IL",2008-10-01,5.05,6.4
92,"1","IL",2008-10-01,5.05,6.12
4456,"11","IL",2009-01-01,5.05,6.15
159,"1","IL",2008-04-01,5.04,5.6
4886,"11","IL",2009-01-01,5,5.25
5880,"15","IL",2009-01-01,4.99,5.25
472,"1","IL",2008-10-01,4.97,5.68
4947,"11","IL",2009-01-01,4.97,4.7
8382,"23","IL",2009-01-01,4.97,6.15
4571,"11","IL",2009-01-01,4.96,6.6
429,"1","IL",2008-04-01,4.95,4.8
130,"1","IL",2008-04-01,4.94,5.2
479,"1","IL",2008-10-01,4.94,6.7
37,"1","IL",2008-04-01,4.93,4.2
6056,"15","IL",2009-01-01,4.93,5.25
336,"1","IL",2008-10-01,4.92,6
8273,"23","IL",2008-12-01,4.92,5.94
260,"1","IL",2008-04-01,4.91,4.65
329,"1","IL",2008-10-01,4.91,6.88
6198,"15","IL",2008-12-01,4.91,7.2
289,"1","IL",2008-10-01,4.9,7.05
8489,"23","IL",2009-07-01,4.9,5.9
451,"1","IL",2008-10-01,4.86,6.1
8638,"23","IL",2008-12-01,4.86,5.75
4767,"11","IL",2008-12-01,4.85,6.9
4989,"11","IL",2008-12-01,4.85,5.78
8212,"23","IL",2008-12-01,4.85,6.3
51,"1","IL",2008-04-01,4.84,5
268,"1","IL",2008-10-01,4.84,6.2
4624,"11","IL",2008-12-01,4.84,5.42
301,"1","IL",2008-07-01,4.82,5.42
25,"1","IL",2009-07-01,4.8,4.2
418,"1","IL",2008-10-01,4.79,6.95
119,"1","IL",2008-04-01,4.78,4.8
300,"1","IL",2008-05-01,4.75,4.9
519,"1","IL",2008-10-01,4.75,6.45
302,"1","IL",2008-09-01,4.74,6.5
417,"1","IL",2008-09-01,4.74,6.5
69,"1","IL",2008-04-01,4.72,4.6
8750,"23","IL",2008-10-01,4.72,5.9
106,"1","IL",2008-10-01,4.71,6.65
358,"1","IL",2009-07-01,4.71,3.5
3,"1","IL",2008-10-01,4.69,5.5
186,"1","IL",2008-07-01,4.66,5.04
443,"1","IL",2008-04-01,4.65,4.96
242,"1","IL",2008-10-01,4.65,5.53
486,"1","IL",2008-10-01,4.64,6.68
580,"1","IL",2008-10-01,4.64,5.5
5654,"15","IL",2009-07-01,4.64,5.9
299,"1","IL",2008-04-01,4.62,4.33
436,"1","IL",2008-04-01,4.62,5.23
152,"1","IL",2008-04-01,4.6,4.6
396,"1","IL",2008-04-01,4.6,4.48
540,"1","IL",2008-10-01,4.59,6.5
5756,"15","IL",2008-10-01,4.59,4.7
98,"1","IL",2008-04-01,4.58,5.2
385,"1","IL",2008-10-01,4.58,6.55
6101,"15","IL",2008-10-01,4.56,6
8442,"23","IL",2008-12-01,4.56,5.2
5826,"15","IL",2009-01-01,4.56,5.5
187,"1","IL",2008-09-01,4.54,5.8
322,"1","IL",2008-10-01,4.54,6
4548,"11","IL",2008-10-01,4.54,6.4
6023,"15","IL",2009-01-01,4.52,3.9
349,"1","IL",2008-04-01,4.51,5.32
8699,"23","IL",2008-12-01,4.5,5.3
403,"1","IL",2008-04-01,4.49,4.45
112,"1","IL",2008-04-01,4.48,4.9
416,"1","IL",2008-07-01,4.48,5.53
5951,"15","IL",2008-10-01,4.47,5.55
619,"1","IL",2008-04-01,4.46,4.6
185,"1","IL",2008-05-01,4.46,4.8
6108,"15","IL",2008-10-01,4.46,4.9
6115,"15","IL",2008-10-01,4.46,5.5
8526,"23","IL",2009-03-01,4.46,6.2
5904,"15","IL",2008-10-01,4.45,4.7
5772,"15","IL",2009-01-01,4.45,4.3
84,"1","IL",2008-04-01,4.44,4.6
6232,"15","IL",2009-01-01,4.43,4.9
328,"1","IL",2008-04-01,4.42,4.74
10,"1","IL",2008-10-01,4.42,5.52
282,"1","IL",2008-10-01,4.42,6.48
512,"1","IL",2008-10-01,4.42,5.25
533,"1","IL",2008-10-01,4.41,6.05
605,"1","IL",2008-04-01,4.4,4.51
6055,"15","IL",2008-12-01,4.4,4.45
267,"1","IL",2008-04-01,4.38,4.36
8338,"23","IL",2008-10-01,4.38,5.1
174,"1","IL",2008-10-01,4.37,5.7
8197,"23","IL",2008-10-01,4.37,4.9
8555,"23","IL",2008-10-01,4.37,4.9
370,"1","IL",2008-04-01,4.36,4.46
241,"1","IL",2008-09-01,4.36,5.2
8427,"23","IL",2008-10-01,4.36,5.1
145,"1","IL",2008-04-01,4.35,5
274,"1","IL",2008-04-01,4.35,4.43
221,"1","IL",2008-10-01,4.35,6.19
8326,"23","IL",2008-10-01,4.35,5.55
8381,"23","IL",2008-12-01,4.35,5.15
6162,"15","IL",2008-10-01,4.33,5
8525,"23","IL",2009-01-01,4.33,5.05
288,"1","IL",2008-04-01,4.32,4.55
4635,"11","IL",2008-10-01,4.32,4.45
4455,"11","IL",2008-12-01,4.32,5.05
612,"1","IL",2008-04-01,4.31,4.55
31,"1","IL",2008-10-01,4.31,6.1
6183,"15","IL",2008-10-01,4.31,5.6
363,"1","IL",2008-04-01,4.3,4.8
342,"1","IL",2008-04-01,4.29,4.38
17,"1","IL",2008-10-01,4.29,3.95
167,"1","IL",2008-10-01,4.29,4.63
8366,"23","IL",2008-10-01,4.29,4.35
6197,"15","IL",2008-10-01,4.28,5.7
8467,"23","IL",2008-10-01,4.28,5.1
240,"1","IL",2008-07-01,4.27,4.42
450,"1","IL",2008-04-01,4.26,3.72
8581,"23","IL",2008-10-01,4.26,5.9
4570,"11","IL",2008-12-01,4.25,5.48
227,"1","IL",2008-04-01,4.24,4.8
4384,"11","IL",2008-10-01,4.24,4.6
8757,"23","IL",2008-10-01,4.23,4.5
4685,"11","IL",2008-12-01,4.22,4.15
8732,"23","IL",2008-12-01,4.22,5.5
184,"1","IL",2008-04-01,4.21,4.04
335,"1","IL",2008-04-01,4.2,3.92
383,"1","IL",2008-07-01,4.2,5.46
384,"1","IL",2008-09-01,4.2,6.3
8244,"23","IL",2008-10-01,4.17,4.8
129,"1","IL",2008-03-01,4.16,4.47
5897,"15","IL",2008-10-01,4.16,4.2
8359,"23","IL",2008-10-01,4.16,4.35
546,"1","IL",2008-04-01,4.14,3.76
239,"1","IL",2008-05-01,4.14,3.2
4809,"11","IL",2008-10-01,4.12,4.7
5728,"15","IL",2008-10-01,4.11,4.15
5939,"15","IL",2008-10-01,4.11,4.8
8588,"23","IL",2008-10-01,4.11,5.65
478,"1","IL",2008-04-01,4.1,4.12
5879,"15","IL",2008-12-01,4.1,4.12
91,"1","IL",2008-04-01,4.08,3.9
8749,"23","IL",2008-04-01,4.08,3.88
382,"1","IL",2008-05-01,4.08,4.9
415,"1","IL",2008-05-01,4.08,4.9
6122,"15","IL",2008-10-01,4.08,5.45
6136,"15","IL",2008-10-01,4.08,5.85
8656,"23","IL",2008-10-01,4.08,4.7
105,"1","IL",2008-04-01,4.07,3.9
8553,"23","IL",2008-07-01,4.07,3.84
8542,"23","IL",2008-10-01,4.07,4.9
4516,"11","IL",2008-12-01,4.05,4.45
5958,"15","IL",2008-10-01,4.04,6.25
4885,"11","IL",2008-12-01,4.03,4.05
8148,"23","IL",2008-10-01,4.02,5.6
298,"1","IL",2008-03-01,4,4.74
6100,"15","IL",2008-04-01,4,4.15
4766,"11","IL",2008-10-01,3.99,5.2
500,"1","IL",2008-10-01,3.98,5.95
5709,"15","IL",2008-10-01,3.98,4.6
8574,"23","IL",2008-10-01,3.98,4.5
68,"1","IL",2008-03-01,3.97,3.8
414,"1","IL",2008-04-01,3.97,3.98
5950,"15","IL",2008-04-01,3.97,3.75
5972,"15","IL",2008-10-01,3.97,6
8453,"23","IL",2008-10-01,3.97,4.85
4946,"11","IL",2008-12-01,3.97,3.6
58,"1","IL",2008-04-01,3.96,4.1
381,"1","IL",2008-04-01,3.96,4.2
485,"1","IL",2008-04-01,3.96,3.89
5911,"15","IL",2008-10-01,3.96,5.35
5986,"15","IL",2008-10-01,3.96,4.85
2,"1","IL",2008-04-01,3.95,3.3
30,"1","IL",2008-04-01,3.95,4
573,"1","IL",2008-10-01,3.95,4.95
4494,"11","IL",2008-10-01,3.95,4.4
8637,"23","IL",2008-10-01,3.95,4.15
4527,"11","IL",2008-10-01,3.94,4
4581,"11","IL",2008-10-01,3.94,4.85
539,"1","IL",2008-04-01,3.93,3.98
8196,"23","IL",2008-04-01,3.93,3.58
4405,"11","IL",2008-10-01,3.93,4.7
8155,"23","IL",2008-10-01,3.93,4.6
281,"1","IL",2008-04-01,3.92,3.93
4473,"11","IL",2008-10-01,3.92,4.1
6148,"15","IL",2008-10-01,3.92,5.8
8717,"23","IL",2008-10-01,3.92,4.6
4419,"11","IL",2008-10-01,3.91,4.1
4487,"11","IL",2008-10-01,3.91,3.6
6094,"15","IL",2008-10-01,3.9,4.1
5771,"15","IL",2008-12-01,3.89,3.4
579,"1","IL",2008-04-01,3.88,3.6
8324,"23","IL",2008-07-01,3.88,4.29
8554,"23","IL",2008-09-01,3.88,4.3
8524,"23","IL",2008-12-01,3.88,4.1
471,"1","IL",2008-04-01,3.87,2.89
8466,"23","IL",2008-04-01,3.87,3.51
5925,"15","IL",2008-10-01,3.87,5.15
8460,"23","IL",2008-10-01,3.87,4.85
8552,"23","IL",2008-05-01,3.86,3.4
4696,"11","IL",2008-10-01,3.85,3.85
8352,"23","IL",2008-10-01,3.85,4
6107,"15","IL",2008-04-01,3.84,3.3
6182,"15","IL",2008-04-01,3.83,3.55
8325,"23","IL",2008-09-01,3.83,4.8
8420,"23","IL",2008-10-01,3.83,4.2
5825,"15","IL",2008-12-01,3.83,4.3
4547,"11","IL",2008-04-01,3.81,4.16
5938,"15","IL",2008-09-01,3.81,4.2
5695,"15","IL",2008-10-01,3.8,4
6176,"15","IL",2008-10-01,3.8,4.2
8392,"23","IL",2008-10-01,3.8,3.7
5973,"15","IL",2009-07-01,3.8,9.6
6257,"15","IL",2009-07-01,3.8,5
8426,"23","IL",2008-04-01,3.79,3.68
4903,"11","IL",2008-10-01,3.79,4.2
594,"1","IL",2008-10-01,3.78,3.9
4710,"11","IL",2008-10-01,3.78,4.1
4778,"11","IL",2008-10-01,3.78,3.9
8502,"23","IL",2008-10-01,3.77,4.05
321,"1","IL",2008-04-01,3.76,3.66
8190,"23","IL",2008-10-01,3.75,3.5
173,"1","IL",2008-04-01,3.74,3.76
5707,"15","IL",2008-07-01,3.74,3.58
8509,"23","IL",2008-10-01,3.74,4.6
8580,"23","IL",2008-04-01,3.73,3.91
6196,"15","IL",2008-09-01,3.73,5.4
4670,"11","IL",2008-10-01,3.73,3.8
6155,"15","IL",2008-10-01,3.73,4.6
8535,"23","IL",2008-10-01,3.73,4.2
8365,"23","IL",2008-04-01,3.72,2.89
498,"1","IL",2008-07-01,3.72,4.71
499,"1","IL",2008-09-01,3.72,5.6
8176,"23","IL",2008-10-01,3.72,3.7
8284,"23","IL",2008-10-01,3.72,4.2
380,"1","IL",2008-03-01,3.71,3.63
5903,"15","IL",2008-04-01,3.71,3
6114,"15","IL",2008-04-01,3.71,3.2
8459,"23","IL",2008-04-01,3.71,3.6
4957,"11","IL",2008-10-01,3.71,3.4
8323,"23","IL",2008-05-01,3.7,3.9
6195,"15","IL",2008-07-01,3.7,5.08
5708,"15","IL",2008-09-01,3.7,4.2
4398,"11","IL",2008-10-01,3.7,4.65
4440,"11","IL",2008-10-01,3.7,4.2
6007,"15","IL",2008-10-01,3.7,3.65
6033,"15","IL",2008-10-01,3.7,4.45
315,"1","IL",2008-10-01,3.69,2.99
5667,"15","IL",2008-10-01,3.69,3.25
8211,"23","IL",2008-10-01,3.69,4.95
8312,"23","IL",2008-10-01,3.69,3.6
220,"1","IL",2008-04-01,3.68,3.73
511,"1","IL",2008-04-01,3.68,3.58
8337,"23","IL",2008-04-01,3.68,3.36
4555,"11","IL",2008-10-01,3.68,3.9
4988,"11","IL",2008-10-01,3.68,3.7
5803,"15","IL",2008-10-01,3.68,3.5
8322,"23","IL",2008-04-01,3.67,3.6
8551,"23","IL",2008-04-01,3.67,2.82
5843,"15","IL",2008-10-01,3.66,4.2
5937,"15","IL",2008-07-01,3.65,3.53
6135,"15","IL",2008-09-01,3.65,5.3
458,"1","IL",2008-10-01,3.65,4.91
5721,"15","IL",2008-10-01,3.65,4.6
8258,"23","IL",2008-10-01,3.65,4.6
8305,"23","IL",2008-10-01,3.65,4.7
8358,"23","IL",2008-04-01,3.64,2.9
8636,"23","IL",2008-09-01,3.64,3.8
561,"1","IL",2008-10-01,3.64,3.75
4924,"11","IL",2008-10-01,3.64,3.8
9,"1","IL",2008-04-01,3.63,4
8635,"23","IL",2008-07-01,3.63,3.57
200,"1","IL",2008-10-01,3.63,4
5706,"15","IL",2008-05-01,3.62,3.3
6169,"15","IL",2008-10-01,3.62,3.75
8183,"23","IL",2008-10-01,3.62,3.6
497,"1","IL",2008-05-01,3.61,4.2
5936,"15","IL",2008-05-01,3.61,3.2
4765,"11","IL",2008-09-01,3.61,4.4
8756,"23","IL",2008-04-01,3.6,2.79
4808,"11","IL",2008-09-01,3.6,4
526,"1","IL",2008-10-01,3.6,4.05
4917,"11","IL",2008-10-01,3.6,4
6231,"15","IL",2008-12-01,3.6,3.75
6134,"15","IL",2008-07-01,3.59,5.07
8616,"23","IL",2008-10-01,3.59,4.6
8743,"23","IL",2008-10-01,3.59,3.6
8634,"23","IL",2008-05-01,3.58,3.4
8147,"23","IL",2008-04-01,3.57,3.59
4623,"11","IL",2008-10-01,3.57,3.55
4896,"11","IL",2008-10-01,3.57,4
6022,"15","IL",2008-12-01,3.57,2.98
183,"1","IL",2008-03-01,3.56,3.32
5857,"15","IL",2008-10-01,3.56,3.65
5864,"15","IL",2008-10-01,3.56,3.4
8345,"23","IL",2008-10-01,3.56,3.15
6194,"15","IL",2008-05-01,3.55,4.6
593,"1","IL",2008-09-01,3.55,3.36
8587,"23","IL",2008-04-01,3.54,3.68
8633,"23","IL",2008-04-01,3.54,3.05
8399,"23","IL",2008-10-01,3.54,4
532,"1","IL",2008-04-01,3.53,3.54
518,"1","IL",2008-04-01,3.52,3.99
5935,"15","IL",2008-04-01,3.52,2.85
4466,"11","IL",2008-10-01,3.52,4.1
4569,"11","IL",2008-10-01,3.52,3.95
5890,"15","IL",2008-10-01,3.52,3.4
8223,"23","IL",2008-10-01,3.52,3.35
8272,"23","IL",2008-10-01,3.52,4.45
5727,"15","IL",2008-04-01,3.51,2.6
4806,"11","IL",2008-05-01,3.51,3.3
6133,"15","IL",2008-05-01,3.51,4.5
8670,"23","IL",2008-10-01,3.51,3.5
8189,"23","IL",2008-04-01,3.5,2.76
5660,"15","IL",2008-10-01,3.5,3.9
8169,"23","IL",2008-10-01,3.5,3.2
8698,"23","IL",2008-10-01,3.5,3.85
211,"1","IL",2011-06-01,3.5,2.4
4807,"11","IL",2008-07-01,3.49,3.62
5681,"15","IL",2008-10-01,3.49,4.3
8595,"23","IL",2008-10-01,3.49,3.7
8140,"23","IL",2008-04-01,3.48,2.43
8716,"23","IL",2008-04-01,3.48,3.4
560,"1","IL",2008-09-01,3.48,3.3
8655,"23","IL",2008-04-01,3.47,3.23
5957,"15","IL",2008-04-01,3.46,3.8
6066,"15","IL",2008-10-01,3.46,3.65
16,"1","IL",2008-04-01,3.45,2.4
4805,"11","IL",2008-04-01,3.45,2.91
6193,"15","IL",2008-04-01,3.45,3.9
5735,"15","IL",2008-10-01,3.45,2.95
8495,"23","IL",2008-10-01,3.45,3.65
8710,"23","IL",2008-10-01,3.45,3.95
8243,"23","IL",2008-04-01,3.44,3
8541,"23","IL",2008-04-01,3.44,2.85
8567,"23","IL",2008-10-01,3.44,4.4
4404,"11","IL",2008-04-01,3.43,3.15
8573,"23","IL",2008-04-01,3.43,3.08
4764,"11","IL",2008-07-01,3.42,4.66
4849,"11","IL",2008-10-01,3.42,3
8684,"23","IL",2008-10-01,3.42,3.75
4762,"11","IL",2008-04-01,3.41,3.42
4480,"11","IL",2008-10-01,3.41,3.7
4870,"11","IL",2008-10-01,3.41,2.9
6147,"15","IL",2008-04-01,3.4,4.2
4821,"11","IL",2008-10-01,3.4,3
5646,"15","IL",2008-10-01,3.4,3.5
8406,"23","IL",2008-10-01,3.4,3.8
413,"1","IL",2008-03-01,3.39,3.23
5985,"15","IL",2008-04-01,3.39,3
6132,"15","IL",2008-04-01,3.39,3.95
6161,"15","IL",2008-04-01,3.39,2.85
4763,"11","IL",2008-05-01,3.39,3.9
8237,"23","IL",2008-10-01,3.39,3.9
8441,"23","IL",2008-10-01,3.39,3.45
8602,"23","IL",2008-10-01,3.37,4
4486,"11","IL",2008-04-01,3.36,2.58
5910,"15","IL",2008-04-01,3.36,3.05
8419,"23","IL",2008-04-01,3.36,2.75
592,"1","IL",2008-07-01,3.36,3.08
237,"1","IL",2008-03-01,3.35,2.72
4383,"11","IL",2008-04-01,3.35,3.2
5863,"15","IL",2008-04-01,3.35,2.7
559,"1","IL",2008-07-01,3.35,2.78
4964,"11","IL",2008-10-01,3.35,3
4709,"11","IL",2008-04-01,3.34,3.01
591,"1","IL",2008-05-01,3.34,2.8
4426,"11","IL",2008-10-01,3.34,4.05
166,"1","IL",2008-04-01,3.33,2.6
8391,"23","IL",2008-04-01,3.33,2.44
4454,"11","IL",2008-10-01,3.33,3.3
5742,"15","IL",2008-10-01,3.33,4
8731,"23","IL",2008-10-01,3.33,3.6
496,"1","IL",2008-04-01,3.32,3.54
5971,"15","IL",2008-04-01,3.32,3.65
6032,"15","IL",2008-04-01,3.32,3
8351,"23","IL",2008-04-01,3.31,2.36
4609,"11","IL",2008-10-01,3.31,4
8609,"23","IL",2008-10-01,3.31,3.25
4391,"11","IL",2008-10-01,3.3,2.35
5688,"15","IL",2008-10-01,3.3,2.6
6006,"15","IL",2008-04-01,3.29,2.8
8175,"23","IL",2008-04-01,3.29,2.37
4418,"11","IL",2008-04-01,3.28,2.69
4534,"11","IL",2008-10-01,3.28,2.85
8474,"23","IL",2008-10-01,3.28,2.85
4634,"11","IL",2008-04-01,3.27,3.26
8452,"23","IL",2008-04-01,3.27,3.02
8321,"23","IL",2008-03-01,3.26,3.08
4695,"11","IL",2008-04-01,3.26,2.71
8742,"23","IL",2008-04-01,3.26,2.1
4731,"11","IL",2008-10-01,3.26,4.2
199,"1","IL",2008-04-01,3.25,2.81
8695,"23","IL",2008-05-01,3.25,3
4987,"11","IL",2008-09-01,3.25,3.1
8141,"23","IL",2008-10-01,3.25,3.9
5639,"15","IL",2008-10-01,3.24,2.25
8694,"23","IL",2008-04-01,3.23,2.85
8697,"23","IL",2008-09-01,3.23,3.4
5720,"15","IL",2008-04-01,3.22,2.95
6121,"15","IL",2008-04-01,3.22,3.1
8154,"23","IL",2008-04-01,3.22,3.08
8344,"23","IL",2008-04-01,3.22,2.24
5979,"15","IL",2008-10-01,3.22,3.9
8380,"23","IL",2008-10-01,3.22,3.45
558,"1","IL",2008-05-01,3.21,2.6
4588,"11","IL",2008-10-01,3.21,3.5
4828,"11","IL",2008-10-01,3.21,3.2
4916,"11","IL",2008-04-01,3.2,2.75
8209,"23","IL",2008-07-01,3.2,3.92
8210,"23","IL",2008-09-01,3.2,4.5
5924,"15","IL",2008-04-01,3.19,3.2
4684,"11","IL",2008-10-01,3.19,2.65
5704,"15","IL",2008-03-01,3.18,2.18
8534,"23","IL",2008-04-01,3.18,2.53
8566,"23","IL",2008-04-01,3.18,3.01
590,"1","IL",2008-04-01,3.17,2.31
8182,"23","IL",2008-04-01,3.17,2.8
8311,"23","IL",2008-04-01,3.17,2.98
8501,"23","IL",2008-04-01,3.17,2.72
4984,"11","IL",2008-04-01,3.16,2.45
8207,"23","IL",2008-04-01,3.16,3.33
4986,"11","IL",2008-07-01,3.16,2.87
5694,"15","IL",2008-04-01,3.15,2.73
8508,"23","IL",2008-04-01,3.15,2.86
8208,"23","IL",2008-05-01,3.15,3.6
6192,"15","IL",2008-03-01,3.14,3.14
4703,"11","IL",2008-10-01,3.14,3.1
4842,"11","IL",2008-10-01,3.14,3
8550,"23","IL",2008-03-01,3.13,2.3
572,"1","IL",2008-04-01,3.13,3.17
5802,"15","IL",2008-04-01,3.13,2.25
6175,"15","IL",2008-04-01,3.13,2.45
5749,"15","IL",2008-10-01,3.13,3.25
6054,"15","IL",2008-10-01,3.13,3.2
4472,"11","IL",2008-04-01,3.12,2.56
8623,"23","IL",2008-10-01,3.12,3.15
4439,"11","IL",2008-04-01,3.11,2.61
5842,"15","IL",2008-04-01,3.11,2.55
8168,"23","IL",2008-04-01,3.11,2.42
4985,"11","IL",2008-05-01,3.11,2.7
5674,"15","IL",2008-10-01,3.11,2.8
4493,"11","IL",2008-04-01,3.1,2.51
5734,"15","IL",2008-04-01,3.1,1.95
8696,"23","IL",2008-07-01,3.1,3.14
4397,"11","IL",2008-04-01,3.09,2.85
4554,"11","IL",2008-04-01,3.09,2.3
5889,"15","IL",2008-04-01,3.09,2.1
8269,"23","IL",2008-05-01,3.09,3.3
5782,"15","IL",2008-10-01,3.09,3.55
4580,"11","IL",2008-04-01,3.08,2.8
4663,"11","IL",2008-10-01,3.08,3.2
4621,"11","IL",2008-07-01,3.07,2.54
128,"1","IL",2008-01-01,3.06,2.68
6131,"15","IL",2008-03-01,3.06,3.14
4923,"11","IL",2008-04-01,3.06,2.55
8222,"23","IL",2008-04-01,3.06,2.08
8615,"23","IL",2008-04-01,3.06,3.28
8601,"23","IL",2008-04-01,3.05,2.73
8663,"23","IL",2008-10-01,3.05,2.2
8693,"23","IL",2008-03-01,3.04,2.54
4895,"11","IL",2008-04-01,3.04,2.37
6154,"15","IL",2008-04-01,3.04,2.95
4412,"11","IL",2008-10-01,3.04,2.7
4649,"11","IL",2008-10-01,3.04,2.7
4738,"11","IL",2008-10-01,3.04,3.1
8291,"23","IL",2008-10-01,3.04,2.7
5789,"15","IL",2008-10-01,3.03,3.1
5934,"15","IL",2008-03-01,3.02,2.23
8632,"23","IL",2008-03-01,3.02,2.35
4465,"11","IL",2008-04-01,3.02,2.89
8268,"23","IL",2008-04-01,3.02,3.04
457,"1","IL",2008-04-01,3.01,3
525,"1","IL",2008-04-01,3.01,2.24
8304,"23","IL",2008-04-01,3.01,3.21
8398,"23","IL",2008-04-01,3.01,2.55
8270,"23","IL",2008-07-01,3.01,3.34
5810,"15","IL",2008-10-01,3.01,2.7
6065,"15","IL",2008-04-01,3,3
6000,"15","IL",2008-10-01,3,2.65
8206,"23","IL",2008-03-01,2.99,3.11
8257,"23","IL",2008-04-01,2.99,2.92
4642,"11","IL",2008-10-01,2.99,2.45
4835,"11","IL",2008-10-01,2.99,2.25
4761,"11","IL",2008-03-01,2.98,2.73
314,"1","IL",2008-04-01,2.98,1.59
4619,"11","IL",2008-04-01,2.98,2.24
4956,"11","IL",2008-04-01,2.98,1.97
8730,"23","IL",2008-09-01,2.98,3
4863,"11","IL",2008-10-01,2.98,2.85
5878,"15","IL",2008-10-01,2.98,2.6
4804,"11","IL",2008-03-01,2.97,2.18
4848,"11","IL",2008-04-01,2.97,1.97
8283,"23","IL",2008-04-01,2.97,2.71
8594,"23","IL",2008-04-01,2.97,2.25
8709,"23","IL",2008-04-01,2.97,3.16
6209,"15","IL",2008-10-01,2.97,2.4
8494,"23","IL",2008-04-01,2.96,2.27
6249,"15","IL",2008-10-01,2.96,2.3
8267,"23","IL",2008-03-01,2.95,2.37
4669,"11","IL",2008-04-01,2.95,2.51
4730,"11","IL",2008-04-01,2.95,2.84
8608,"23","IL",2008-04-01,2.95,2.7
5918,"15","IL",2008-10-01,2.95,2.75
4620,"11","IL",2008-05-01,2.94,2.5
495,"1","IL",2008-03-01,2.93,2.7
4963,"11","IL",2008-04-01,2.93,1.9
8727,"23","IL",2008-04-01,2.93,2.41
557,"1","IL",2008-04-01,2.92,2.32
8728,"23","IL",2008-05-01,2.92,2.6
4425,"11","IL",2008-04-01,2.91,2.61
4608,"11","IL",2008-04-01,2.91,2.58
8271,"23","IL",2008-09-01,2.91,4
67,"1","IL",2008-01-01,2.9,2.15
4841,"11","IL",2008-04-01,2.9,2.23
5856,"15","IL",2008-04-01,2.9,2.35
8683,"23","IL",2008-04-01,2.9,2.78
4452,"11","IL",2008-07-01,2.9,2.43
8439,"23","IL",2008-07-01,2.9,1.96
8440,"23","IL",2008-09-01,2.9,2.6
4501,"11","IL",2008-10-01,2.9,2.6
4515,"11","IL",2008-10-01,2.9,2.7
589,"1","IL",2008-03-01,2.89,1.74
4869,"11","IL",2008-04-01,2.89,1.88
8729,"23","IL",2008-07-01,2.89,2.78
8161,"23","IL",2008-04-01,2.88,2.52
4453,"11","IL",2008-09-01,2.88,2.55
4568,"11","IL",2008-09-01,2.88,3.2
4983,"11","IL",2008-03-01,2.87,1.75
5781,"15","IL",2008-04-01,2.87,2.55
8473,"23","IL",2008-04-01,2.87,2.23
5770,"15","IL",2008-10-01,2.87,2
6073,"15","IL",2008-10-01,2.87,2.1
4479,"11","IL",2008-04-01,2.86,2.48
8162,"23","IL",2008-10-01,2.86,2.9
5978,"15","IL",2008-04-01,2.85,2.5
8236,"23","IL",2008-04-01,2.84,2.61
8669,"23","IL",2008-04-01,2.84,2.22
4451,"11","IL",2008-05-01,2.84,2.4
8413,"23","IL",2008-10-01,2.84,2.1
8437,"23","IL",2008-04-01,2.83,1.78
5659,"15","IL",2008-04-01,2.82,2.63
4450,"11","IL",2008-04-01,2.81,2.15
4567,"11","IL",2008-07-01,2.8,2.81
8378,"23","IL",2008-07-01,2.8,2.63
8379,"23","IL",2008-09-01,2.8,2.9
5000,"11","IL",2008-10-01,2.8,2.15
208,"1","IL",2009-07-01,2.8,2.3
4533,"11","IL",2008-04-01,2.79,1.8
5680,"15","IL",2008-04-01,2.79,2.5
8438,"23","IL",2008-05-01,2.79,2
5993,"15","IL",2008-10-01,2.79,2
6040,"15","IL",2008-10-01,2.79,2.3
4390,"11","IL",2008-04-01,2.78,2.1
5824,"15","IL",2008-10-01,2.78,2.6
8405,"23","IL",2008-04-01,2.77,2.41
8377,"23","IL",2008-05-01,2.77,2.5
4683,"11","IL",2008-09-01,2.77,1.95
6053,"15","IL",2008-09-01,2.77,2.7
4724,"11","IL",2008-10-01,2.77,2.4
6230,"15","IL",2008-10-01,2.77,2.2
8523,"23","IL",2008-10-01,2.77,2.5
8376,"23","IL",2008-04-01,2.76,2.6
4945,"11","IL",2008-10-01,2.76,2.15
4618,"11","IL",2008-03-01,2.75,1.69
4565,"11","IL",2008-04-01,2.74,2.4
5877,"15","IL",2008-09-01,2.74,2
8298,"23","IL",2008-10-01,2.74,2.9
297,"1","IL",2008-01-01,2.73,1.87
5999,"15","IL",2008-04-01,2.73,1.85
8662,"23","IL",2008-04-01,2.73,1.53
8726,"23","IL",2008-03-01,2.72,1.84
8622,"23","IL",2008-04-01,2.72,2.09
8649,"23","IL",2008-10-01,2.72,1.2
4566,"11","IL",2008-05-01,2.71,2.6
4681,"11","IL",2008-05-01,2.71,1.8
4682,"11","IL",2008-07-01,2.71,1.75
6052,"15","IL",2008-07-01,2.71,2.45
5645,"15","IL",2008-04-01,2.7,2.03
6050,"15","IL",2008-04-01,2.7,1.9
5875,"15","IL",2008-05-01,2.7,2
4856,"11","IL",2008-10-01,2.7,2.15
8251,"23","IL",2008-10-01,2.7,1.7
4662,"11","IL",2008-04-01,2.69,2.28
